@relation 5_misss-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute race {Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {'?',Cambodia,Canada,China,Columbia,Cuba,Dominican-Republic,Ecuador,El-Salvador,England,France,Germany,Greece,Guatemala,Haiti,Holand-Netherlands,Honduras,Hong,Hungary,India,Iran,Ireland,Italy,Jamaica,Japan,Laos,Mexico,Nicaragua,Outlying-US(Guam-USVI-etc),Peru,Philippines,Poland,Portugal,Puerto-Rico,Scotland,South,Taiwan,Thailand,Trinadad&Tobago,United-States,Vietnam,Yugoslavia}
@attribute class {<=50K,>50K}

@data
0.43662,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.140845,Private,Some-college,Never-married,Sales,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.492958,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.642857,United-States,<=50K
0.126761,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.267606,Private,Assoc-acdm,Divorced,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.098592,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.690141,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0.383112,0.397959,United-States,<=50K
0.323944,Private,Bachelors,Divorced,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.352113,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,>50K
0.774648,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.366197,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.676056,Private,5th-6th,Widowed,Other-service,Husband,Black,Female,0,0,0.153061,United-States,<=50K
0.225352,State-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,0,0,0.102041,United-States,<=50K
0.112676,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.193878,United-States,<=50K
0.070423,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.408451,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.591549,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.112676,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,0.5,United-States,<=50K
0.183099,Private,5th-6th,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Private,11th,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.239437,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.602041,United-States,<=50K
0.309859,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.122449,United-States,<=50K
0.478873,Local-gov,10th,Married-spouse-absent,Prof-specialty,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.549296,State-gov,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,0,0.346939,United-States,<=50K
0.549296,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.516427,0.5,United-States,>50K
0.267606,Private,HS-grad,Never-married,Sales,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.661972,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.323944,Private,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.098592,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,0.44898,United-States,<=50K
0.394366,Private,Assoc-voc,Never-married,Other-service,Husband,White,Female,0,0,0.397959,Mexico,<=50K
0.042254,Private,Some-college,Married-civ-spouse,Sales,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.225352,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,0.397959,United-States,<=50K
0.070423,Private,Some-college,Never-married,Transport-moving,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.464789,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.653061,United-States,<=50K
0.15493,Private,Bachelors,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,0,0,0.295918,Laos,<=50K
0.098592,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0.135501,0,0.27551,United-States,>50K
0.43662,Private,Some-college,Never-married,Craft-repair,Husband,Black,Female,0,0,0.397959,United-States,<=50K
0.619718,Private,Masters,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,<=50K
0,Private,10th,Never-married,Other-service,Own-child,White,Female,0,0,0.204082,United-States,<=50K
0.239437,Private,11th,Separated,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.253521,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.380282,Private,HS-grad,Married-civ-spouse,Sales,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.464789,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.394366,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.295775,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,Germany,<=50K
0.478873,State-gov,Some-college,Divorced,Tech-support,Husband,White,Female,0,0,0.397959,Cuba,<=50K
0.28169,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.051781,0,0.397959,United-States,>50K
0.140845,Private,Some-college,Never-married,Other-service,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.253521,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,Puerto-Rico,<=50K
0.478873,Private,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.225352,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.450704,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.15493,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.225352,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.55102,United-States,<=50K
0.323944,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.253521,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.561224,United-States,<=50K
0.183099,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.070423,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.577465,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.211268,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.267606,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.076881,0,0.479592,United-States,>50K
0.422535,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Female,0,0,0.479592,United-States,<=50K
0.239437,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.28169,Private,Assoc-acdm,Never-married,Exec-managerial,Husband,White,Female,0,0,0.397959,United-States,>50K
0.056338,Private,10th,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.28169,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.450704,Federal-gov,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.516427,0.234694,United-States,<=50K
0.394366,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,0.071429,Philippines,<=50K
0.408451,Without-pay,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.512354,0.295918,United-States,<=50K
0.422535,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.076881,0,0.397959,United-States,<=50K
0.535211,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.239437,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,0.5,United-States,<=50K
0.492958,Private,Some-college,Divorced,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.15493,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.450704,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.244898,United-States,<=50K
0.338028,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.352113,Private,Some-college,Separated,Prof-specialty,Not-in-family,White,Male,0,0.605756,0.5,Canada,>50K
0.098592,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0.00594,0,0.397959,United-States,<=50K
0.126761,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.28169,Local-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.15493,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,>50K
0.43662,Private,10th,Widowed,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.140845,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.422535,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,>50K
0.352113,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.377551,Mexico,<=50K
0.690141,Private,HS-grad,Widowed,Tech-support,Husband,White,Female,0,0,0.173469,United-States,<=50K
0.197183,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.394366,Private,Assoc-voc,Divorced,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0,Private,10th,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.028169,Private,11th,Separated,Craft-repair,Own-child,Black,Male,0,0,0.397959,United-States,<=50K
0.126761,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.140845,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.169014,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,0.397959,Hong,<=50K
0.43662,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,<=50K
0.633803,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.140845,Private,Some-college,Never-married,Other-service,Husband,Black,Female,0,0,0.071429,United-States,<=50K
0.112676,Private,Bachelors,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.028169,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,0.112245,United-States,<=50K
0.225352,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.438776,Mexico,<=50K
0.014085,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,0.112245,United-States,<=50K
0.492958,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.602041,United-States,>50K
0.577465,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.704225,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Private,Some-college,Never-married,Exec-managerial,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.295775,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.602041,United-States,<=50K
0.492958,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.244898,United-States,<=50K
0.380282,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0.397959,United-States,>50K
0.352113,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0.516427,0.44898,United-States,<=50K
0.71831,Local-gov,7th-8th,Widowed,Other-service,Husband,White,Female,0,0,0.193878,United-States,<=50K
0.197183,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.197183,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.316327,United-States,<=50K
0.380282,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0.397959,Iran,<=50K
0,Private,12th,Never-married,Other-service,Own-child,White,Female,0,0,0.071429,United-States,<=50K
0.126761,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.084507,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.244898,United-States,<=50K
0.450704,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.346939,Mexico,<=50K
0,Private,9th,Never-married,Other-service,Own-child,White,Male,0,0,0.234694,United-States,<=50K
0.169014,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.549296,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.394366,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Male,0,0,0.5,United-States,>50K
0.422535,Private,Some-college,Separated,Other-service,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.394366,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.084507,Private,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.338028,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.225352,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.561224,United-States,<=50K
0,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,0.112245,United-States,<=50K
0.380282,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.197183,Private,HS-grad,Never-married,Farming-fishing,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.394366,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.04386,0,0.397959,United-States,<=50K
0.239437,State-gov,HS-grad,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,0.346939,United-States,<=50K
0.478873,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.239437,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Female,0,0.512354,0.44898,United-States,<=50K
0.464789,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.072981,0,0.397959,United-States,<=50K
0.253521,Private,12th,Never-married,Machine-op-inspct,Husband,Black,Female,0,0,0.397959,United-States,<=50K
0.183099,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,0.02885,0,0.755102,Mexico,<=50K
0.140845,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,Female,0,0,0.397959,United-States,<=50K
0.366197,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.380282,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.602041,United-States,<=50K
0.450704,Local-gov,Some-college,Divorced,Exec-managerial,Husband,White,Male,0,0,0.418367,United-States,>50K
0.56338,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.323944,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0.619718,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,0,0,0.193878,United-States,<=50K
0.295775,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.098592,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.27551,United-States,<=50K
0.253521,Private,Bachelors,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,0.397959,United-States,>50K
0.549296,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.43662,Private,HS-grad,Widowed,Prof-specialty,Husband,Other,Female,0,0,0.602041,Puerto-Rico,<=50K
0.183099,Private,HS-grad,Divorced,Sales,Husband,White,Female,0,0,0.346939,United-States,<=50K
0.676056,Local-gov,Some-college,Widowed,Exec-managerial,Husband,White,Male,0.063601,0,0.397959,United-States,<=50K
0.267606,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.197183,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.225352,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,0.571429,United-States,<=50K
0.507042,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.169014,Federal-gov,HS-grad,Divorced,Tech-support,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.126761,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.746479,Local-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,0.02228,0,0.397959,United-States,<=50K
0.323944,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0.479592,United-States,<=50K
0.478873,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,Guatemala,<=50K
0.56338,Local-gov,10th,Widowed,Other-service,Husband,White,Female,0,0,0.234694,United-States,<=50K
0.464789,Private,Assoc-voc,Divorced,Tech-support,Husband,White,Female,0,0,0.642857,United-States,<=50K
0.098592,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,0.479592,United-States,>50K
