@relation 5_miss-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute race {Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {'?',Cambodia,Canada,China,Columbia,Cuba,Dominican-Republic,Ecuador,El-Salvador,England,France,Germany,Greece,Guatemala,Haiti,Holand-Netherlands,Honduras,Hong,Hungary,India,Iran,Ireland,Italy,Jamaica,Japan,Laos,Mexico,Nicaragua,Outlying-US(Guam-USVI-etc),Peru,Philippines,Poland,Portugal,Puerto-Rico,Scotland,South,Taiwan,Thailand,Trinadad&Tobago,United-States,Vietnam,Yugoslavia}
@attribute class {<=50K,>50K}

@data
0.082192,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.55102,United-States,<=50K
0.643836,Private,1st-4th,Widowed,Craft-repair,Husband,White,Female,0,0,0.193878,Cuba,<=50K
0.328767,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.453857,0.397959,United-States,>50K
0.465753,Private,Some-college,Widowed,Prof-specialty,Husband,White,Female,0.03325,0,0.397959,United-States,<=50K
0,Private,11th,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.142857,United-States,<=50K
0.09589,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,Some-college,Divorced,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.561644,Private,7th-8th,Separated,Craft-repair,Husband,Black,Female,0,0,0.397959,United-States,<=50K
0.438356,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.178082,Private,Doctorate,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.153061,United-States,>50K
0.643836,Private,Some-college,Divorced,Tech-support,Husband,Black,Female,0,0.399679,0.357143,United-States,<=50K
0.383562,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0.316327,United-States,<=50K
0.041096,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.013699,Self-emp-not-inc,11th,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.150685,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.076881,0,0.397959,United-States,<=50K
0.287671,Local-gov,HS-grad,Never-married,Exec-managerial,Husband,White,Male,0,0,0.05102,United-States,<=50K
0.328767,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.234694,United-States,<=50K
0.616438,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.03942,0,0.397959,Mexico,<=50K
0.136986,Local-gov,Assoc-acdm,Never-married,Protective-serv,Husband,White,Male,0,0.536961,0.520408,United-States,<=50K
0.191781,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.520548,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.315068,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,Bachelors,Never-married,Tech-support,Husband,White,Male,0,0.561065,0.397959,United-States,>50K
0.410959,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.602041,United-States,>50K
0.109589,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.068493,Private,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.191781,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.232877,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.602041,Cuba,<=50K
0.452055,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,<=50K
0.342466,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.602041,United-States,<=50K
0.383562,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0.479592,United-States,<=50K
0.493151,Private,HS-grad,Widowed,Exec-managerial,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.068493,Local-gov,Some-college,Never-married,Prof-specialty,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.315068,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.316327,United-States,<=50K
0.410959,Private,Preschool,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,0.44898,El-Salvador,<=50K
0.260274,Private,HS-grad,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,0.397959,Trinadad&Tobago,<=50K
0.164384,Private,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,<=50K
0,Self-emp-not-inc,12th,Never-married,Sales,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,Bachelors,Separated,Prof-specialty,Husband,White,Male,0,0,0.653061,United-States,<=50K
0.246575,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,0.346939,United-States,<=50K
0.342466,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0.55102,United-States,<=50K
0.219178,Self-emp-not-inc,Bachelors,Never-married,Sales,Husband,White,Male,0,0,0.704082,United-states,<=50K
0.479452,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.041096,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.493151,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,0.295918,Canada,<=50K
0.726027,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.027397,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Husband,White,Male,0,0,0.602041,Cuba,<=50K
0.246575,Private,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.260274,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0.397959,United-States,>50K
0.39726,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.234694,United-States,<=50K
0.821918,Private,Bachelors,Widowed,Craft-repair,Husband,White,Female,0,0,0.091837,United-States,<=50K
0.150685,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.109589,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.561644,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.091837,United-States,<=50K
0.315068,Federal-gov,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,0,0.397959,Philippines,<=50K
0.109589,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.013699,Private,11th,Never-married,Other-service,Own-child,White,Female,0,0,0.214286,United-States,<=50K
0.506849,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.397959,United-states,<=50K
0.09589,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Male,0,0,0.397959,United-States,<=50K
0.438356,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.684932,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.03456,0,0.479592,United-States,>50K
0.60274,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.424658,Private,HS-grad,Separated,Prof-specialty,Other-relative,Other,Female,0,0,0.397959,Puerto-Rico,<=50K
0.315068,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.054795,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.39726,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.835616,Private,Masters,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,0,United-States,<=50K
0.09589,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.561644,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.493151,Private,12th,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0.5,United-States,<=50K
0.575342,Private,11th,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.287671,Local-gov,11th,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,0.5,United-States,<=50K
0.780822,Local-gov,Masters,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.287671,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0.5,United-States,<=50K
0.09589,Private,HS-grad,Separated,Other-service,Husband,White,Female,0,0,0.295918,United-States,<=50K
0.260274,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.561224,United-States,<=50K
0.09589,Private,Assoc-voc,Never-married,Sales,Husband,White,Male,0,0,0.5,United-States,<=50K
0.712329,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.653061,United-States,<=50K
0.041096,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.452055,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.193878,United-States,<=50K
0.589041,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.260274,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,0.397959,Peru,<=50K
0.136986,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.013699,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.506849,Private,HS-grad,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,0.602041,United-States,<=50K
0.465753,Private,7th-8th,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,0.479592,United-states,<=50K
0.342466,Private,Some-college,Divorced,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,<=50K
0.136986,Self-emp-not-inc,Assoc-acdm,Never-married,Prof-specialty,Husband,White,Female,0,0,0.785714,United-States,<=50K
0.068493,Private,10th,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.616438,Private,HS-grad,Widowed,Craft-repair,Husband,White,Female,0,0,0.071429,United-States,<=50K
0.164384,Local-gov,Bachelors,Never-married,Prof-specialty,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.424658,Self-emp-not-inc,Some-college,Separated,Sales,Husband,White,Female,0,0,0.5,United-States,<=50K
0.315068,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,0.346939,United-States,<=50K
0.561644,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.142857,United-States,<=50K
0.068493,Private,Some-college,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,0.316327,United-States,<=50K
0.150685,Private,Assoc-acdm,Never-married,Handlers-cleaners,Husband,White,Male,0.02174,0,0.397959,United-States,<=50K
0.520548,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.136986,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.273973,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,HS-grad,Widowed,Craft-repair,Husband,White,Female,0,0,0.071429,United-States,<=50K
0.191781,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.315068,Local-gov,HS-grad,Never-married,Protective-serv,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.356164,Private,HS-grad,Never-married,Adm-clerical,Husband,White,Female,0.086141,0,0.397959,United-States,<=50K
0.753425,Private,Some-college,Widowed,Craft-repair,Husband,White,Female,0,0,0.112245,United-States,<=50K
0.39726,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.493151,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.602041,United-States,<=50K
0.123288,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,0.397959,Laos,<=50K
0.260274,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.369863,Private,10th,Never-married,Machine-op-inspct,Husband,Black,Female,0,0,0.397959,United-States,<=50K
0.178082,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0.345271,0.397959,United-States,<=50K
0,Private,11th,Never-married,Adm-clerical,Own-child,Black,Male,0,0,0.193878,United-States,<=50K
0.287671,Private,Assoc-acdm,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,0.397959,United-States,>50K
0.465753,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.123288,Private,Some-college,Divorced,Adm-clerical,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.30137,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,Mexico,<=50K
0.136986,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.69863,Private,5th-6th,Widowed,Other-service,Husband,White,Female,0,0,0.397959,Mexico,<=50K
0.150685,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.109589,Private,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,0,0.44898,United-States,<=50K
0.506849,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,>50K
0.136986,Private,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.534247,Private,Bachelors,Widowed,Prof-specialty,Husband,White,Male,0.02176,0,0.653061,United-States,<=50K
0.109589,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.273973,State-gov,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.109589,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,0.244898,United-States,<=50K
0.39726,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.315068,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,>50K
0.191781,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-states,<=50K
0.657534,Private,Masters,Separated,Exec-managerial,Husband,Black,Male,0,0,0.44898,United-States,<=50K
0.356164,Private,12th,Divorced,Priv-house-serv,Husband,White,Female,0,0,0.346939,Mexico,<=50K
0.123288,Private,Bachelors,Never-married,Tech-support,Husband,White,Male,0,0.561065,0.397959,United-States,>50K
0.876712,Private,7th-8th,Separated,Craft-repair,Husband,Black,Male,0,0,0.071429,United-States,<=50K
0.09589,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.397959,Mexico,<=50K
0.616438,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,<=50K
0.328767,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.072981,0,0.602041,United-States,>50K
0.561644,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,0.346939,United-States,<=50K
0.136986,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.164384,Private,Some-college,Never-married,Adm-clerical,Husband,White,Female,0.03674,0,0.27551,United-States,<=50K
0.383562,Private,11th,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,0.397959,United-States,<=50K
0.534247,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
