@relation 7_no_miss

@attribute age numeric
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute class {<=50K,>50K}

@data
29,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
59,Private,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
43,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
54,Private,HS-grad,Divorced,Sales,Husband,White,Male,0,0,48,Italy,<=50K
34,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,40,United-States,<=50K
31,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
79,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,Cuba,<=50K
42,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
25,Private,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,Columbia,<=50K
38,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,10th,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,United-States,<=50K
68,State-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,50,United-States,<=50K
25,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
56,Private,1st-4th,Separated,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,Poland,<=50K
31,Private,Prof-school,Never-married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
18,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
44,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
53,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
61,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,0,25,United-States,<=50K
28,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,Cuba,<=50K
26,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,65,United-States,<=50K
24,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
35,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
35,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,60,United-States,>50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K
23,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2603,40,United-States,<=50K
35,Private,HS-grad,Divorced,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
23,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
61,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,Married-spouse-absent,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
24,Private,9th,Married-spouse-absent,Machine-op-inspct,Own-child,Other,Female,594,0,11,El-Salvador,<=50K
32,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,<=50K
37,Private,Some-college,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,11th,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
43,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,Male,0,0,48,United-States,<=50K
68,Private,Assoc-acdm,Divorced,Exec-managerial,Husband,White,Female,0,0,45,United-States,<=50K
27,Private,Some-college,Never-married,Exec-managerial,Other-relative,White,Female,0,0,45,United-States,<=50K
40,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,60,United-States,<=50K
34,Private,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,0,37,United-States,>50K
22,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,45,United-States,<=50K
28,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Husband,White,Male,2176,0,40,United-States,<=50K
37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
53,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Male,0,0,48,United-States,>50K
17,Private,11th,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
53,Private,HS-grad,Divorced,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
46,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,35,Japan,<=50K
65,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,65,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,50,Taiwan,>50K
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,<=50K
54,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
35,Private,9th,Never-married,Sales,Husband,Black,Female,0,0,36,United-States,<=50K
33,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,England,>50K
27,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Wife,Other,Female,0,0,40,United-States,<=50K
39,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Sales,Husband,White,Male,0,0,30,United-States,<=50K
25,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,2339,40,El-Salvador,<=50K
22,Federal-gov,Some-college,Never-married,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,United-States,<=50K
57,Private,HS-grad,Widowed,Sales,Husband,White,Male,3325,0,48,United-States,<=50K
18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
47,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,<=50K
20,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,HS-grad,Divorced,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
42,State-gov,Bachelors,Divorced,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,<=50K
68,Private,11th,Divorced,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,10th,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,40,United-States,<=50K
34,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1564,40,Philippines,>50K
46,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Nicaragua,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
63,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
39,Private,10th,Divorced,Other-service,Husband,Black,Female,0,0,24,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,48,United-States,<=50K
21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
19,Private,10th,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,<=50K
47,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K
22,Private,Preschool,Never-married,Farming-fishing,Other-relative,White,Male,0,0,24,Mexico,<=50K
30,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,<=50K
28,Private,Some-college,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,11th,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K
39,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,55,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
55,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,<=50K
40,Private,1st-4th,Married-spouse-absent,Sales,Own-child,White,Female,0,0,8,Mexico,<=50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
76,Private,HS-grad,Widowed,Other-service,Husband,White,Female,0,0,24,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,35,United-States,<=50K
30,Private,Prof-school,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
41,Private,HS-grad,Married-spouse-absent,Craft-repair,Husband,White,Male,0,0,40,Poland,<=50K
28,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,38,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,Some-college,Widowed,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
32,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
46,Private,5th-6th,Widowed,Machine-op-inspct,Husband,White,Female,0,0,40,Mexico,<=50K
39,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
38,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,3464,0,40,Mexico,<=50K
42,Local-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,<=50K
51,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,70,United-States,>50K
37,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
27,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,Never-married,Other-service,Husband,White,Male,0,0,37,United-States,<=50K
40,Private,11th,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,40,El-Salvador,>50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
58,Private,10th,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
64,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,Other,Male,0,0,40,Mexico,<=50K
40,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
64,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,32,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
26,Private,9th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,Divorced,Sales,Husband,White,Male,0,0,40,United-States,>50K
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
30,Private,HS-grad,Never-married,Other-service,Husband,Black,Female,0,0,40,United-States,<=50K
45,Private,11th,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,Divorced,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
22,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Puerto-Rico,<=50K
28,Private,Some-college,Divorced,Sales,Husband,White,Female,0,0,40,Mexico,<=50K
47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
42,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
31,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
37,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,>50K
28,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
47,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,>50K
39,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
34,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Male,0,0,60,United-States,<=50K
29,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30,Private,Some-college,Divorced,Adm-clerical,Husband,Black,Female,0,0,40,United-States,<=50K
23,Private,12th,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
36,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,55,United-States,<=50K
22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
39,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Husband,White,Female,0,0,50,United-States,<=50K
35,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,Divorced,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
23,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,<=50K
23,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
57,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Female,0,0,45,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
63,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
54,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
39,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,2829,0,65,United-States,<=50K
38,Private,Bachelors,Never-married,Adm-clerical,Husband,White,Male,0,1092,40,United-States,<=50K
56,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
22,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
26,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,60,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,United-States,<=50K
62,Private,10th,Widowed,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,<=50K
38,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,6,United-States,<=50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,70,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
21,Private,HS-grad,Never-married,Tech-support,Other-relative,Black,Male,2174,0,40,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States,>50K
48,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States,>50K
25,Private,Some-college,Never-married,Adm-clerical,Husband,White,Female,0,0,28,United-States,<=50K
19,Private,11th,Never-married,Sales,Own-child,Black,Female,0,0,10,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
59,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
24,Private,Some-college,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,United-States,<=50K
19,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
42,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Italy,<=50K
64,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2635,0,40,United-States,<=50K
22,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,>50K
31,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Male,0,0,42,United-States,<=50K
53,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,40,United-States,<=50K
26,Private,Bachelors,Never-married,Other-service,Husband,White,Female,0,0,20,United-States,<=50K
27,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
39,Private,HS-grad,Divorced,Sales,Husband,White,Female,0,0,35,United-States,<=50K
18,Private,11th,Never-married,Other-service,Own-child,Other,Male,0,0,12,United-States,<=50K
68,Private,5th-6th,Married-spouse-absent,Sales,Husband,White,Male,0,0,51,United-States,<=50K
25,State-gov,HS-grad,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,<=50K
26,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,0,44,Mexico,<=50K
26,Private,Assoc-voc,Never-married,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
54,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Thailand,>50K
66,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,Cuba,<=50K
47,State-gov,HS-grad,Divorced,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
42,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
17,Private,9th,Never-married,Other-service,Not-in-family,Black,Male,0,0,50,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
31,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,0,0,40,Mexico,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27,Private,Assoc-voc,Never-married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4064,0,40,United-States,<=50K
44,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
32,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K
40,Local-gov,Assoc-acdm,Never-married,Tech-support,Husband,White,Female,0,0,40,United-States,<=50K
36,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,22,United-States,<=50K
38,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,United-States,>50K
56,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,<=50K
19,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Separated,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
27,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
